,Ind_ID,GENDER,Car_Owner,Property_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Age_Years,Employed_Years,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
1357,5132329,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,1,0,0,0,,2,Yes
1358,5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,45.0,10.0,1,0,0,1,Sales staff,3,Yes
1359,5067006,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,56.0,15.0,1,0,0,0,Laborers,3,Yes
1360,5022063,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,55.0,0.0,1,0,1,0,,2,Yes
1361,5126108,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,56.0,36.0,1,1,0,0,Core staff,1,Yes
1362,5038723,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,42.0,0.0,1,0,0,0,,3,Yes
1363,5054079,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,47.0,15.0,1,0,1,0,,2,Yes
1364,5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,44.0,18.0,1,1,1,0,,2,Yes
1365,5025951,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37.0,15.0,1,0,0,0,Core staff,2,Yes
1366,5010995,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,1.0,1,0,0,0,Medicine staff,2,Yes
1367,5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,40.0,0.0,1,0,0,0,Drivers,4,Yes
1368,5091826,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,0.0,1,0,0,0,,2,Yes
1369,5065723,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,44.0,24.0,1,0,0,0,Private service staff,3,Yes
1370,5044594,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,61.0,0.0,1,0,1,0,,1,Yes
1371,5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,45.0,2.0,1,0,0,1,Core staff,3,Yes
1372,5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,54.0,21.0,1,0,0,0,Secretaries,2,Yes
1373,5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,50.0,14.0,1,0,0,0,Cleaning staff,2,Yes
1374,5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,48.0,2.0,1,0,0,0,Core staff,2,Yes
1375,5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,33.0,9.0,1,0,0,0,Laborers,2,Yes
1376,5025089,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.0,0.0,1,0,0,0,,2,Yes
1377,5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,28.0,5.0,1,1,1,0,Managers,2,Yes
1378,5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48.0,22.0,1,0,0,0,Medicine staff,3,Yes
1379,5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,19.0,1,0,0,0,High skill tech staff,4,Yes
1380,5143374,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.0,0.0,1,0,0,0,,2,Yes
1381,5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,43.0,7.0,1,0,0,0,Managers,4,Yes
1382,5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,25.0,1.0,1,0,0,0,Managers,3,Yes
1383,5092020,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,2.0,1,1,1,0,Core staff,2,Yes
1384,5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,5.0,1,0,1,0,,2,Yes
1385,5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,42.0,1.0,1,0,0,1,Core staff,2,Yes
1386,5035431,M,Y,Y,0,,Working,Secondary / secondary special,Single / not married,House / apartment,39.0,3.0,1,0,0,0,Drivers,1,Yes
1387,5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,16.0,1,1,0,0,Managers,2,Yes
1388,5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,40.0,5.0,1,0,1,1,,2,Yes
1389,5023914,F,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,5.0,1,1,1,0,Sales staff,4,Yes
1390,5079004,F,N,Y,0,165600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.0,0.0,1,0,1,0,,1,Yes
1391,5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.0,8.0,1,0,0,0,Drivers,2,Yes
1392,5023147,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,58.0,0.0,1,0,0,0,,1,Yes
1393,5050619,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,27.0,5.0,1,0,1,0,,2,Yes
1394,5052606,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,51.0,4.0,1,0,0,0,,1,Yes
1395,5036870,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.0,0.0,1,0,0,0,,2,Yes
1396,5021551,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.0,4.0,1,0,0,0,Medicine staff,2,Yes
1397,5067242,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,47.0,20.0,1,0,0,0,Core staff,2,Yes
1398,5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,32.0,1.0,1,0,0,1,Accountants,3,Yes
1399,5024666,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,13.0,1,1,1,0,Laborers,2,Yes
1400,5089497,F,N,N,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,55.0,4.0,1,0,0,0,,2,Yes
1401,5045623,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,39.0,7.0,1,0,0,0,Medicine staff,3,Yes
1402,5091822,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40.0,16.0,1,0,0,0,Laborers,1,Yes
1403,5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,16.0,1,1,0,0,Laborers,4,Yes
1404,5067259,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,1,0,0,1,,2,Yes
1405,5068320,F,N,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,62.0,0.0,1,0,0,0,,1,Yes
1406,5116621,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,9.0,1,0,0,0,Laborers,3,Yes
1407,5091925,F,Y,Y,0,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,51.0,11.0,1,0,1,0,,2,Yes
1408,5041758,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,41.0,10.0,1,0,1,0,Managers,2,Yes
1409,5025936,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37.0,15.0,1,0,0,0,Core staff,2,Yes
1410,5041540,F,N,Y,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,53.0,0.0,1,0,0,0,,3,Yes
1411,5061145,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,0.0,1,0,0,0,,2,Yes
1412,5033608,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,52.0,0.0,1,0,0,0,Laborers,2,Yes
1413,5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,5.0,1,0,0,0,Waiters/barmen staff,2,Yes
1414,5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,3.0,1,1,1,0,Drivers,2,Yes
1415,5142547,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,,3.0,1,0,0,0,Private service staff,1,Yes
1416,5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,34.0,11.0,1,0,0,0,Managers,2,Yes
1417,5022136,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,1,0,0,0,,2,Yes
1418,5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,54.0,5.0,1,1,1,0,Core staff,1,Yes
1419,5104981,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,59.0,0.0,1,0,0,0,,1,Yes
1420,5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,33.0,8.0,1,0,0,0,Sales staff,2,Yes
1421,5145970,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.0,0.0,1,0,0,0,,1,Yes
1422,5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.0,8.0,1,0,0,0,Drivers,2,Yes
1423,5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,61.0,0.0,1,0,0,0,,1,Yes
1424,5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,29.0,3.0,1,0,0,0,Laborers,2,Yes
1425,5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35.0,9.0,1,0,0,1,Core staff,3,Yes
1426,5054625,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,0.0,1,0,0,0,,1,Yes
1427,5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,30.0,4.0,1,0,0,0,High skill tech staff,3,Yes
1428,5050482,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.0,29.0,1,0,0,0,Laborers,2,Yes
1429,5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,18.0,1,1,1,0,Core staff,4,Yes
1430,5067696,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,52.0,12.0,1,0,1,0,Managers,2,Yes
1431,5105577,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,33.0,1.0,1,1,1,0,Sales staff,2,Yes
1432,5033714,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,8.0,1,1,1,0,Security staff,3,Yes
1433,5062016,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.0,7.0,1,0,0,0,,1,Yes
1434,5045798,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,25.0,0.0,1,0,0,0,Accountants,2,Yes
1435,5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,30.0,4.0,1,0,0,0,Laborers,2,Yes
1436,5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.0,6.0,1,0,0,1,Accountants,2,Yes
1437,5037169,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.0,0.0,1,0,0,0,,2,Yes
1438,5142752,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,49.0,1.0,1,1,1,0,Private service staff,1,Yes
1439,5116056,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,29.0,1,0,0,0,Accountants,2,Yes
1440,5143025,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,32.0,2.0,1,1,1,0,Laborers,2,Yes
1441,5091549,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,8.0,1,0,1,0,Laborers,2,Yes
1442,5061161,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,36.0,10.0,1,0,1,0,,5,Yes
1443,5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,54.0,6.0,1,0,0,0,Private service staff,2,Yes
1444,5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,35.0,15.0,1,0,0,0,Medicine staff,4,Yes
1445,5090415,F,Y,N,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,54.0,27.0,1,1,1,0,,1,Yes
1446,5100010,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,,3.0,1,1,1,0,Laborers,2,Yes
1447,5068843,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,62.0,12.0,1,1,1,0,Secretaries,1,Yes
1448,5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,25.0,1.0,1,1,0,1,,3,Yes
1449,5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,8.0,1,0,0,0,Laborers,2,Yes
1450,5105842,M,Y,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,1,0,0,0,,2,Yes
1451,5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,10.0,1,0,0,0,Sales staff,4,Yes
1452,5089658,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45.0,1.0,1,1,0,0,Core staff,1,Yes
1453,5068233,M,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,1.0,1,0,0,0,Laborers,3,Yes
1454,5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,32.0,1.0,1,0,0,0,Sales staff,1,Yes
1455,5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,5.0,1,0,1,0,High skill tech staff,3,Yes
1456,5137151,F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.0,0.0,1,0,1,0,,2,Yes
1457,5095423,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,32.0,5.0,1,1,0,1,,2,Yes
1458,5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,35.0,7.0,1,0,0,0,Managers,2,Yes
1459,5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,50.0,11.0,1,0,0,0,High skill tech staff,2,Yes
1460,5022156,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,32.0,8.0,1,0,1,1,,4,Yes
1461,5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,3.0,1,0,1,0,Drivers,2,Yes
1462,5068811,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,7.0,1,0,0,0,,2,Yes
1463,5068238,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,31.0,7.0,1,1,1,0,Laborers,2,Yes
1464,5046495,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,0.0,1,0,0,0,,2,Yes
1465,5023491,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,56.0,17.0,1,1,1,1,,2,Yes
1466,5125510,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,0.0,1,0,1,0,Security staff,3,Yes
1467,5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,30.0,2.0,1,0,0,1,Sales staff,1,Yes
1468,5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,27.0,5.0,1,0,0,1,Laborers,2,Yes
1469,5143175,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,48.0,7.0,1,0,0,0,Managers,1,Yes
1470,5041739,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,34.0,1.0,1,0,0,0,Sales staff,3,Yes
1471,5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,2.0,1,0,0,0,Laborers,3,Yes
1472,5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,35.0,13.0,1,0,0,0,Core staff,4,Yes
1473,5143314,M,N,Y,0,114750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,58.0,0.0,1,0,0,0,,1,Yes
1474,5009918,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,35.0,1.0,1,0,1,0,Accountants,4,Yes
1475,5024238,F,N,Y,0,47250.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59.0,0.0,1,0,1,0,,2,Yes
1476,5114427,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,0.0,1,0,0,0,,2,Yes
1477,5091406,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.0,5.0,1,1,0,0,Laborers,1,Yes
1478,5023816,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,47.0,2.0,1,1,1,0,Managers,3,Yes
1479,5126562,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,30.0,9.0,1,0,0,0,Sales staff,2,Yes
1480,5054775,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,59.0,4.0,1,0,0,0,Laborers,2,Yes
1481,5091171,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.0,0.0,1,0,0,0,,2,Yes
1482,5062011,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.0,7.0,1,0,0,0,,1,Yes
1483,5062407,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66.0,0.0,1,0,1,0,,1,Yes
1484,5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.0,4.0,1,1,0,0,Core staff,2,Yes
1485,5067312,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,1,0,0,0,,2,Yes
1486,5125462,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,14.0,1,0,0,0,Laborers,3,Yes
1487,5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,46.0,2.0,1,1,0,0,Managers,2,Yes
1488,5068367,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,9.0,1,0,0,0,Laborers,3,Yes
1489,5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,35.0,14.0,1,0,0,0,Core staff,2,Yes
1490,5114348,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,27.0,8.0,1,1,0,0,,2,Yes
1491,5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,36.0,6.0,1,0,0,0,Managers,2,Yes
1492,5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,44.0,1.0,1,1,0,0,Sales staff,3,Yes
1493,5054343,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,3.0,1,0,1,0,Sales staff,2,Yes
1494,5009000,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,2.0,1,0,0,0,Drivers,2,Yes
1495,5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.0,13.0,1,0,0,1,Sales staff,2,Yes
1496,5067299,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25.0,3.0,1,0,0,1,Laborers,1,Yes
1497,5010344,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,1,0,0,0,,2,Yes
1498,5011032,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,48.0,21.0,1,0,1,0,,3,Yes
1499,5038582,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.0,0.0,1,0,0,0,,2,Yes
1500,5067729,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.0,7.0,1,1,1,0,Managers,3,Yes
1501,5067638,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63.0,0.0,1,0,1,0,,1,Yes
1502,5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,15.0,1,1,1,0,Medicine staff,2,Yes
1503,5116594,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,43.0,2.0,1,0,0,0,,2,Yes
1504,5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,26.0,0.0,1,0,0,0,Managers,2,Yes
1505,5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,60.0,14.0,1,0,0,1,Core staff,2,Yes
1506,5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,1.0,1,0,0,0,Laborers,2,Yes
1507,5117190,F,N,Y,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,42.0,1.0,1,1,1,0,,4,Yes
1508,5009798,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,0.0,1,0,1,0,,1,Yes
1509,5024077,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.0,0.0,1,0,0,0,,1,Yes
